metric_type,date,channel,value,is_outlier
spend,2023-01-01,display,1536.04,False
spend,2023-01-01,paid_social,2477.24,False
spend,2023-01-02,paid_search,3251.04,False
spend,2023-01-02,affiliate,1084.67,False
spend,2023-01-02,tv,2030.42,False
spend,2023-01-02,email,486.91,False
spend,2023-01-02,display,1508.34,False
spend,2023-01-02,paid_social,2735.44,False
spend,2023-01-03,paid_search,3106.23,False
spend,2023-01-03,affiliate,1088.17,False
spend,2023-01-03,tv,2088.94,False
spend,2023-01-03,email,455.94,False
spend,2023-01-03,display,1529.45,False
spend,2023-01-03,paid_social,2515.72,False
spend,2023-01-04,paid_search,3154.72,False
spend,2023-01-04,affiliate,951.84,False
spend,2023-01-04,tv,1863.37,False
spend,2023-01-04,email,531.23,False
spend,2023-01-04,display,1616.24,False
spend,2023-01-04,paid_social,2760.65,False
spend,2023-01-05,paid_search,2945.06,False
spend,2023-01-05,affiliate,990.0,False
spend,2023-01-05,tv,2032.65,False
spend,2023-01-05,email,491.76,False
spend,2023-01-05,display,1576.66,False
spend,2023-01-05,paid_social,2658.24,False
spend,2023-01-06,paid_search,3127.08,False
spend,2023-01-06,affiliate,937.72,False
spend,2023-01-06,tv,1953.64,False
spend,2023-01-06,email,501.46,False
spend,2023-01-06,display,1552.18,False
spend,2023-01-06,paid_social,2355.65,False
spend,2023-01-07,paid_search,3293.88,False
spend,2023-01-07,affiliate,1067.48,False
spend,2023-01-07,tv,2221.53,False
spend,2023-01-07,email,512.78,False
spend,2023-01-07,display,1395.89,False
spend,2023-01-07,paid_social,2490.96,False
spend,2023-01-08,paid_search,3226.31,False
spend,2023-01-08,affiliate,1060.71,False
spend,2023-01-08,tv,2033.89,False
spend,2023-01-08,email,497.75,False
spend,2023-01-08,display,1509.11,False
spend,2023-01-08,paid_social,2515.36,False
spend,2023-01-09,paid_search,3203.6,False
spend,2023-01-09,affiliate,1046.45,False
spend,2023-01-09,tv,2089.4,False
spend,2023-01-09,email,537.08,False
spend,2023-01-09,display,1577.37,False
spend,2023-01-09,paid_social,2711.6,False
spend,2023-01-10,paid_search,3068.39,False
spend,2023-01-10,affiliate,1004.6,False
spend,2023-01-10,tv,2023.05,False
spend,2023-01-10,email,507.61,False
spend,2023-01-10,display,1589.27,False
spend,2023-01-10,paid_social,2363.78,False
spend,2023-01-11,paid_search,2946.22,False
spend,2023-01-11,affiliate,949.35,False
spend,2023-01-11,tv,2103.95,False
spend,2023-01-11,email,546.57,False
spend,2023-01-11,display,1654.52,False
spend,2023-01-11,paid_social,2677.79,False
spend,2023-01-12,paid_search,3152.34,False
spend,2023-01-12,affiliate,1098.57,False
spend,2023-01-12,tv,1990.93,False
spend,2023-01-12,email,556.74,False
spend,2023-01-12,display,1552.69,False
spend,2023-01-12,paid_social,2798.72,False
spend,2023-01-13,paid_search,3432.66,False
spend,2023-01-13,affiliate,979.31,False
spend,2023-01-13,tv,2053.91,False
spend,2023-01-13,email,509.61,False
spend,2023-01-13,display,1515.24,False
spend,2023-01-13,paid_social,2787.59,False
spend,2023-01-14,paid_search,2865.25,False
spend,2023-01-14,affiliate,1055.76,False
spend,2023-01-14,tv,2233.09,False
spend,2023-01-14,email,487.89,False
spend,2023-01-14,display,1623.27,False
spend,2023-01-14,paid_social,2658.82,False
spend,2023-01-15,paid_search,2866.64,False
spend,2023-01-15,affiliate,1014.25,False
spend,2023-01-15,tv,2053.91,False
spend,2023-01-15,email,522.72,False
spend,2023-01-15,display,1583.54,False
spend,2023-01-15,paid_social,2691.31,False
spend,2023-01-16,paid_search,3018.67,False
spend,2023-01-16,affiliate,1024.16,False
spend,2023-01-16,tv,2122.72,False
spend,2023-01-16,email,510.33,False
spend,2023-01-16,display,1652.71,False
spend,2023-01-16,paid_social,2558.85,False
spend,2023-01-17,paid_search,2893.83,False
spend,2023-01-17,affiliate,1024.58,False
spend,2023-01-17,tv,1921.19,False
spend,2023-01-17,email,564.94,False
spend,2023-01-17,display,1515.99,False
spend,2023-01-17,paid_social,2708.33,False
spend,2023-01-18,paid_search,3143.69,False
spend,2023-01-18,affiliate,980.64,False
spend,2023-01-18,tv,1967.24,False
spend,2023-01-18,email,487.67,False
spend,2023-01-18,display,1457.78,False
spend,2023-01-18,paid_social,2719.74,False
spend,2023-01-19,paid_search,3438.3,False
spend,2023-01-19,affiliate,1140.67,False
spend,2023-01-19,tv,2229.26,False
spend,2023-01-19,email,509.42,False
spend,2023-01-19,display,1545.08,False
spend,2023-01-19,paid_social,2518.84,False
spend,2023-01-20,paid_search,3290.17,False
spend,2023-01-20,affiliate,1018.13,False
spend,2023-01-20,tv,2172.72,False
spend,2023-01-20,email,493.31,False
spend,2023-01-20,display,1491.03,False
spend,2023-01-20,paid_social,2513.19,False
spend,2023-01-21,paid_search,3326.67,False
spend,2023-01-21,affiliate,998.57,False
spend,2023-01-21,tv,2032.19,False
spend,2023-01-21,email,488.53,False
spend,2023-01-21,display,1718.87,False
spend,2023-01-21,paid_social,2486.08,False
spend,2023-01-22,paid_search,3421.4,False
spend,2023-01-22,affiliate,1157.05,False
spend,2023-01-22,tv,2143.21,False
spend,2023-01-22,email,576.08,False
spend,2023-01-22,display,1614.31,False
spend,2023-01-22,paid_social,2858.24,False
spend,2023-01-23,paid_search,3417.97,False
spend,2023-01-23,affiliate,1099.97,False
spend,2023-01-23,tv,2013.54,False
spend,2023-01-23,email,563.39,False
spend,2023-01-23,display,1585.04,False
spend,2023-01-23,paid_social,2617.47,False
spend,2023-01-24,paid_search,2961.9,False
spend,2023-01-24,affiliate,1027.82,False
spend,2023-01-24,tv,2196.7,False
spend,2023-01-24,email,544.6,False
spend,2023-01-24,display,1726.4,False
spend,2023-01-24,paid_social,2791.61,False
spend,2023-01-25,paid_search,3363.84,False
spend,2023-01-25,affiliate,1112.67,False
spend,2023-01-25,tv,2107.95,False
spend,2023-01-25,email,552.3,False
spend,2023-01-25,display,1667.24,False
spend,2023-01-25,paid_social,2939.32,False
spend,2023-01-26,paid_search,3462.75,False
spend,2023-01-26,affiliate,1090.38,False
spend,2023-01-26,tv,2047.25,False
spend,2023-01-26,email,540.79,False
spend,2023-01-26,display,1600.91,False
spend,2023-01-26,paid_social,2939.39,False
spend,2023-01-27,paid_search,3123.16,False
spend,2023-01-27,affiliate,1179.15,False
spend,2023-01-27,tv,2242.29,False
spend,2023-01-27,email,579.66,False
spend,2023-01-27,display,1618.22,False
spend,2023-01-27,paid_social,2867.38,False
spend,2023-01-28,paid_search,3563.31,False
spend,2023-01-28,affiliate,1056.35,False
spend,2023-01-28,tv,2227.27,False
spend,2023-01-28,email,536.15,False
spend,2023-01-28,display,1569.9,False
spend,2023-01-28,paid_social,2626.37,False
spend,2023-01-29,paid_search,3473.21,False
spend,2023-01-29,affiliate,1094.18,False
spend,2023-01-29,tv,2166.99,False
spend,2023-01-29,email,591.89,False
spend,2023-01-29,display,1588.01,False
spend,2023-01-29,paid_social,2860.81,False
spend,2023-01-30,paid_search,3231.14,False
spend,2023-01-30,affiliate,1052.28,False
spend,2023-01-30,tv,2279.53,False
spend,2023-01-30,email,520.8,False
spend,2023-01-30,display,1738.86,False
spend,2023-01-30,paid_social,2952.1,False
spend,2023-01-31,paid_search,3054.73,False
spend,2023-01-31,affiliate,1067.43,False
spend,2023-01-31,tv,2014.02,False
spend,2023-01-31,email,525.5,False
spend,2023-01-31,display,1663.79,False
spend,2023-01-31,paid_social,2613.65,False
spend,2023-02-01,paid_search,3078.05,False
spend,2023-02-01,affiliate,1080.23,False
spend,2023-02-01,tv,2207.42,False
spend,2023-02-01,email,528.54,False
spend,2023-02-01,display,1562.09,False
spend,2023-02-01,paid_social,2906.79,False
spend,2023-02-02,paid_search,3216.76,False
spend,2023-02-02,affiliate,1189.71,False
spend,2023-02-02,tv,2325.44,False
spend,2023-02-02,email,579.01,False
spend,2023-02-02,display,1737.32,False
spend,2023-02-02,paid_social,2635.14,False
spend,2023-02-03,paid_search,3593.06,False
spend,2023-02-03,affiliate,1114.6,False
spend,2023-02-03,tv,2260.18,False
spend,2023-02-03,email,580.69,False
spend,2023-02-03,display,1637.86,False
spend,2023-02-03,paid_social,2849.83,False
spend,2023-02-04,paid_search,3165.83,False
spend,2023-02-04,affiliate,1151.99,False
spend,2023-02-04,tv,2093.73,False
spend,2023-02-04,email,558.76,False
spend,2023-02-04,display,1605.79,False
spend,2023-02-04,paid_social,2752.47,False
spend,2023-02-05,paid_search,3553.56,False
spend,2023-02-05,affiliate,1113.83,False
spend,2023-02-05,tv,2114.05,False
spend,2023-02-05,email,522.76,False
spend,2023-02-05,display,1726.31,False
spend,2023-02-05,paid_social,2947.43,False
spend,2023-02-06,paid_search,3575.92,False
spend,2023-02-06,affiliate,1184.87,False
spend,2023-02-06,tv,2073.06,False
spend,2023-02-06,email,523.54,False
spend,2023-02-06,display,1803.98,False
spend,2023-02-06,paid_social,2739.62,False
spend,2023-02-07,paid_search,3186.68,False
spend,2023-02-07,affiliate,1100.13,False
spend,2023-02-07,tv,2416.34,False
spend,2023-02-07,email,552.72,False
spend,2023-02-07,display,1546.25,False
spend,2023-02-07,paid_social,3023.55,False
spend,2023-02-08,paid_search,3642.04,False
spend,2023-02-08,affiliate,1135.0,False
spend,2023-02-08,tv,2193.85,False
spend,2023-02-08,email,525.39,False
spend,2023-02-08,display,1799.0,False
spend,2023-02-08,paid_social,3062.6,False
spend,2023-02-09,paid_search,3514.61,False
spend,2023-02-09,affiliate,1115.14,False
spend,2023-02-09,tv,2310.93,False
spend,2023-02-09,email,600.18,False
spend,2023-02-09,display,1594.35,False
spend,2023-02-09,paid_social,2888.15,False
spend,2023-02-10,paid_search,3452.33,False
spend,2023-02-10,affiliate,1234.64,False
spend,2023-02-10,tv,2142.42,False
spend,2023-02-10,email,546.96,False
spend,2023-02-10,display,1840.41,False
spend,2023-02-10,paid_social,2948.23,False
spend,2023-02-11,paid_search,3720.86,False
spend,2023-02-11,affiliate,1047.96,False
spend,2023-02-11,tv,2451.52,False
spend,2023-02-11,email,538.09,False
spend,2023-02-11,display,1686.82,False
spend,2023-02-11,paid_social,2728.15,False
spend,2023-02-12,paid_search,3573.46,False
spend,2023-02-12,affiliate,1131.3,False
spend,2023-02-12,tv,2109.89,False
spend,2023-02-12,email,573.84,False
spend,2023-02-12,display,1581.43,False
spend,2023-02-12,paid_social,2758.11,False
spend,2023-02-13,paid_search,3665.68,False
spend,2023-02-13,affiliate,1178.82,False
spend,2023-02-13,tv,2157.81,False
spend,2023-02-13,email,549.5,False
spend,2023-02-13,display,1596.57,False
spend,2023-02-13,paid_social,2988.93,False
spend,2023-02-14,paid_search,3537.59,False
spend,2023-02-14,affiliate,1093.25,False
spend,2023-02-14,tv,2280.11,False
spend,2023-02-14,email,548.88,False
spend,2023-02-14,display,1853.84,False
spend,2023-02-14,paid_social,2785.02,False
spend,2023-02-15,paid_search,3499.25,False
spend,2023-02-15,affiliate,1168.43,False
spend,2023-02-15,tv,2209.42,False
spend,2023-02-15,email,589.89,False
spend,2023-02-15,display,1821.45,False
spend,2023-02-15,paid_social,2948.45,False
spend,2023-02-16,paid_search,3245.29,False
spend,2023-02-16,affiliate,1111.08,False
spend,2023-02-16,tv,2322.98,False
spend,2023-02-16,email,562.9,False
spend,2023-02-16,display,1746.36,False
spend,2023-02-16,paid_social,2865.35,False
spend,2023-02-17,paid_search,3357.65,False
spend,2023-02-17,affiliate,1134.01,False
spend,2023-02-17,tv,2473.42,False
spend,2023-02-17,email,609.25,False
spend,2023-02-17,display,1685.39,False
spend,2023-02-17,paid_social,3123.39,False
spend,2023-02-18,paid_search,3280.47,False
spend,2023-02-18,affiliate,1080.26,False
spend,2023-02-18,tv,2410.11,False
spend,2023-02-18,email,542.04,False
spend,2023-02-18,display,1819.71,False
spend,2023-02-18,paid_social,2733.4,False
spend,2023-02-19,paid_search,3614.79,False
spend,2023-02-19,affiliate,1127.49,False
spend,2023-02-19,tv,2489.68,False
spend,2023-02-19,email,555.78,False
spend,2023-02-19,display,1675.21,False
spend,2023-02-19,paid_social,2803.27,False
spend,2023-02-20,paid_search,3328.48,False
spend,2023-02-20,affiliate,1169.96,False
spend,2023-02-20,tv,2339.01,False
spend,2023-02-20,email,609.81,False
spend,2023-02-20,display,1861.21,False
spend,2023-02-20,paid_social,2859.04,False
spend,2023-02-21,paid_search,3277.51,False
spend,2023-02-21,affiliate,1118.03,False
spend,2023-02-21,tv,2372.3,False
spend,2023-02-21,email,542.05,False
spend,2023-02-21,display,1892.39,False
spend,2023-02-21,paid_social,2894.32,False
spend,2023-02-22,paid_search,3715.32,False
spend,2023-02-22,affiliate,1153.73,False
spend,2023-02-22,tv,2201.04,False
spend,2023-02-22,email,542.27,False
spend,2023-02-22,display,1758.63,False
spend,2023-02-22,paid_social,2765.11,False
spend,2023-02-23,paid_search,3548.07,False
spend,2023-02-23,affiliate,1270.94,False
spend,2023-02-23,tv,2498.07,False
spend,2023-02-23,email,634.38,False
spend,2023-02-23,display,1630.41,False
spend,2023-02-23,paid_social,3121.48,False
spend,2023-02-24,paid_search,3526.2,False
spend,2023-02-24,affiliate,1238.98,False
spend,2023-02-24,tv,2487.78,False
spend,2023-02-24,email,614.66,False
spend,2023-02-24,display,1883.71,False
spend,2023-02-24,paid_social,3117.39,False
spend,2023-02-25,paid_search,3707.22,False
spend,2023-02-25,affiliate,1246.39,False
spend,2023-02-25,tv,2469.37,False
spend,2023-02-25,email,632.0,False
spend,2023-02-25,display,1774.51,False
spend,2023-02-25,paid_social,3000.25,False
spend,2023-02-26,paid_search,3795.71,False
spend,2023-02-26,affiliate,1130.86,False
spend,2023-02-26,tv,2236.97,False
spend,2023-02-26,email,616.63,False
spend,2023-02-26,display,1837.09,False
spend,2023-02-26,paid_social,3140.55,False
spend,2023-02-27,paid_search,3755.91,False
spend,2023-02-27,affiliate,1116.54,False
spend,2023-02-27,tv,2164.36,False
spend,2023-02-27,email,633.68,False
spend,2023-02-27,display,1736.64,False
spend,2023-02-27,paid_social,3025.1,False
spend,2023-02-28,paid_search,3610.05,False
spend,2023-02-28,affiliate,1190.46,False
spend,2023-02-28,tv,2203.81,False
spend,2023-02-28,email,553.14,False
spend,2023-02-28,display,1897.48,False
spend,2023-02-28,paid_social,3132.16,False
spend,2023-03-01,paid_search,3401.6,False
spend,2023-03-01,affiliate,1176.91,False
spend,2023-03-01,tv,2434.18,False
spend,2023-03-01,email,626.62,False
spend,2023-03-01,display,1726.31,False
spend,2023-03-01,paid_social,3212.82,False
spend,2023-03-02,paid_search,3785.7,False
spend,2023-03-02,affiliate,1122.88,False
spend,2023-03-02,tv,2266.7,False
spend,2023-03-02,email,615.42,False
spend,2023-03-02,display,1687.27,False
spend,2023-03-02,paid_social,2813.23,False
spend,2023-03-03,paid_search,3689.76,False
spend,2023-03-03,affiliate,1287.44,False
spend,2023-03-03,tv,2409.28,False
spend,2023-03-03,email,552.71,False
spend,2023-03-03,display,1765.12,False
spend,2023-03-03,paid_social,2825.11,False
spend,2023-03-04,paid_search,3744.89,False
spend,2023-03-04,affiliate,1166.92,False
spend,2023-03-04,tv,2423.29,False
spend,2023-03-04,email,640.98,False
spend,2023-03-04,display,1876.2,False
spend,2023-03-04,paid_social,2802.71,False
spend,2023-03-05,paid_search,3363.61,False
spend,2023-03-05,affiliate,1180.76,False
spend,2023-03-05,tv,2576.56,False
spend,2023-03-05,email,609.17,False
spend,2023-03-05,display,1921.75,False
spend,2023-03-05,paid_social,3191.57,False
spend,2023-03-06,paid_search,3768.6,False
spend,2023-03-06,affiliate,1135.99,False
spend,2023-03-06,tv,2193.26,False
spend,2023-03-06,email,631.35,False
spend,2023-03-06,display,1792.98,False
spend,2023-03-06,paid_social,3187.16,False
spend,2023-03-07,paid_search,3817.96,False
spend,2023-03-07,affiliate,1149.31,False
spend,2023-03-07,tv,2393.17,False
spend,2023-03-07,email,604.09,False
spend,2023-03-07,display,1681.37,False
spend,2023-03-07,paid_social,3118.28,False
spend,2023-03-08,paid_search,3590.75,False
spend,2023-03-08,affiliate,1207.05,False
spend,2023-03-08,tv,2303.67,False
spend,2023-03-08,email,623.31,False
spend,2023-03-08,display,1650.47,False
spend,2023-03-08,paid_social,3054.31,False
spend,2023-03-09,paid_search,3832.16,False
spend,2023-03-09,affiliate,1275.28,False
spend,2023-03-09,tv,2542.95,False
spend,2023-03-09,email,592.76,False
spend,2023-03-09,display,1728.7,False
spend,2023-03-09,paid_social,2888.6,False
spend,2023-03-10,paid_search,3482.98,False
spend,2023-03-10,affiliate,1191.93,False
spend,2023-03-10,tv,2599.27,False
spend,2023-03-10,email,570.33,False
spend,2023-03-10,display,1822.91,False
spend,2023-03-10,paid_social,2876.13,False
spend,2023-03-11,paid_search,3751.03,False
spend,2023-03-11,affiliate,1231.99,False
spend,2023-03-11,tv,2580.12,False
spend,2023-03-11,email,561.8,False
spend,2023-03-11,display,1759.33,False
spend,2023-03-11,paid_social,3242.18,False
spend,2023-03-12,paid_search,3758.72,False
spend,2023-03-12,affiliate,1219.66,False
spend,2023-03-12,tv,2470.51,False
spend,2023-03-12,email,638.96,False
spend,2023-03-12,display,1770.55,False
spend,2023-03-12,paid_social,3014.42,False
spend,2023-03-13,paid_search,3638.7,False
spend,2023-03-13,affiliate,1119.83,False
spend,2023-03-13,tv,2567.02,False
spend,2023-03-13,email,623.0,False
spend,2023-03-13,display,1663.9,False
spend,2023-03-13,paid_social,3200.51,False
spend,2023-03-14,paid_search,3917.48,False
spend,2023-03-14,affiliate,1297.76,False
spend,2023-03-14,tv,2431.97,False
spend,2023-03-14,email,596.19,False
spend,2023-03-14,display,1890.31,False
spend,2023-03-14,paid_social,3037.35,False
spend,2023-03-15,paid_search,3515.11,False
spend,2023-03-15,affiliate,1131.27,False
spend,2023-03-15,tv,2619.8,False
spend,2023-03-15,email,635.53,False
spend,2023-03-15,display,1812.23,False
spend,2023-03-15,paid_social,2944.69,False
spend,2023-03-16,paid_search,3825.81,False
spend,2023-03-16,affiliate,1176.37,False
spend,2023-03-16,tv,2476.96,False
spend,2023-03-16,email,644.86,False
spend,2023-03-16,display,1711.46,False
spend,2023-03-16,paid_social,3031.14,False
spend,2023-03-17,paid_search,3885.9,False
spend,2023-03-17,affiliate,1185.4,False
spend,2023-03-17,tv,2388.09,False
spend,2023-03-17,email,608.04,False
spend,2023-03-17,display,1728.12,False
spend,2023-03-17,paid_social,3190.4,False
spend,2023-03-18,paid_search,3626.69,False
spend,2023-03-18,affiliate,1166.6,False
spend,2023-03-18,tv,2449.95,False
spend,2023-03-18,email,608.85,False
spend,2023-03-18,display,1903.93,False
spend,2023-03-18,paid_social,2827.9,False
spend,2023-03-19,paid_search,3645.88,False
spend,2023-03-19,affiliate,1178.83,False
spend,2023-03-19,tv,2312.27,False
spend,2023-03-19,email,632.74,False
spend,2023-03-19,display,1764.57,False
spend,2023-03-19,paid_social,3249.38,False
spend,2023-03-20,paid_search,3760.64,False
spend,2023-03-20,affiliate,1211.89,False
spend,2023-03-20,tv,2620.65,False
spend,2023-03-20,email,600.92,False
spend,2023-03-20,display,1686.89,False
spend,2023-03-20,paid_social,3192.29,False
spend,2023-03-21,paid_search,3359.77,False
spend,2023-03-21,affiliate,1192.89,False
spend,2023-03-21,tv,2450.03,False
spend,2023-03-21,email,567.57,False
spend,2023-03-21,display,1887.96,False
spend,2023-03-21,paid_social,2805.89,False
spend,2023-03-22,paid_search,3471.61,False
spend,2023-03-22,affiliate,1128.06,False
spend,2023-03-22,tv,2350.97,False
spend,2023-03-22,email,655.98,False
spend,2023-03-22,display,1878.33,False
spend,2023-03-22,paid_social,2980.93,False
spend,2023-03-23,paid_search,3434.1,False
spend,2023-03-23,affiliate,1171.37,False
spend,2023-03-23,tv,2308.27,False
spend,2023-03-23,email,569.81,False
spend,2023-03-23,display,1780.76,False
spend,2023-03-23,paid_social,2922.18,False
spend,2023-03-24,paid_search,3666.15,False
spend,2023-03-24,affiliate,1120.35,False
spend,2023-03-24,tv,2461.7,False
spend,2023-03-24,email,595.53,False
spend,2023-03-24,display,1701.07,False
